"game","show","date"
5908,339,1985-12-26
5909,340,1985-12-27
5910,7698,2018-02-14
5911,7701,2018-02-19
5912,7702,2018-02-20
5913,7703,2018-02-21
5914,7704,2018-02-22
5915,1718,1992-02-05
5916,7705,2018-02-23
5917,7707,2018-02-27
5918,7699,2018-02-15
5919,7700,2018-02-16
5920,7706,2018-02-26
5921,7708,2018-02-28
5923,1895,1992-11-27
5924,7712,2018-03-06
5925,7710,2018-03-02
5926,7717,2018-03-13
5927,7711,2018-03-05
5928,7713,2018-03-07
5929,7714,2018-03-08
5930,7715,2018-03-09
5931,7716,2018-03-12
5932,7718,2018-03-14
5933,1940,1993-01-29
5934,7722,2018-03-20
5935,7719,2018-03-15
5936,7720,2018-03-16
5937,7721,2018-03-19
5938,7723,2018-03-21
5939,7727,2018-03-27
5940,1896,1992-11-30
5941,7724,2018-03-22
5942,7725,2018-03-23
5943,7726,2018-03-26
5944,7728,2018-03-28
5945,7729,2018-03-29
5946,7730,2018-03-30
5947,7731,2018-04-02
5948,7732,2018-04-03
5949,7733,2018-04-04
5950,7734,2018-04-05
5951,7735,2018-04-06
5952,7736,2018-04-09
5953,7737,2018-04-10
5954,7738,2018-04-11
5955,7742,2018-04-17
5956,7739,2018-04-12
5957,7740,2018-04-13
5958,7741,2018-04-16
5959,7747,2018-04-24
5960,7743,2018-04-18
5961,7744,2018-04-19
5963,7746,2018-04-23
5964,1897,1992-12-01
5965,7748,2018-04-25
5966,7749,2018-04-26
5967,7750,2018-04-27
5968,7751,2018-04-30
5969,7752,2018-05-01
5970,7753,2018-05-02
5971,7754,2018-05-03
5972,7755,2018-05-04
5973,7756,2018-05-07
5974,7757,2018-05-08
5975,7758,2018-05-09
5976,7759,2018-05-10
5977,7760,2018-05-11
5978,7761,2018-05-14
5979,7762,2018-05-15
5980,7766,2018-05-21
5981,7763,2018-05-16
5982,7764,2018-05-17
5984,7767,2018-05-22
5985,7768,2018-05-23
5986,7769,2018-05-24
5987,7770,2018-05-25
5988,7771,2018-05-28
5989,710,1987-10-09
5990,1472,1991-01-15
5991,2630,1996-01-26
5992,7772,2018-05-29
5993,7773,2018-05-30
5994,7774,2018-05-31
5995,7775,2018-06-01
5996,1115,1989-06-09
5997,600,1987-03-27
5998,7777,2018-06-05
5999,816,1988-03-07
6000,7778,2018-06-06
