id,value,clue,response,link,round,category,comment,date,game_comments,player1_name,player1_bio,player2_name,player2_bio,player3_name,player3_bio
clue_DJ_4_5,2000,"In 1878, she got an equal rights amendment introduced, and appeared before senators who chatted & smoked as she spoke",(Elizabeth Cady) Stanton,http://www.j-archive.com/media/2021-01-04_DJ_10.jpg,DJ,3-NAMERS IN AMERICAN HISTORY,,2021-01-04,"Brayden Smith game 5.
Originally slated to air 2020-12-21.  Preceded by two weeks of ""Around the World with Alex"" reruns: #4624, #4972, #5299, #5327, #5609, #5796, #5808, #6243, #6246, #7461.",Teal Patterson,a lawyer originally from Gainesville,David Kaye,a high school English teacher from Scottsdale,Brayden Smith,a policy intern from Las Vegas
clue_DJ_5_5,2000,"In 1947 Thor Heyerdahl sailed from Peru to Polynesia on this raft, a replica of ones used by ancient south Americans",Kon-Tiki,NA,DJ,REPLICAS,,2021-01-04,"Brayden Smith game 5.
Originally slated to air 2020-12-21.  Preceded by two weeks of ""Around the World with Alex"" reruns: #4624, #4972, #5299, #5327, #5609, #5796, #5808, #6243, #6246, #7461.",Teal Patterson,a lawyer originally from Gainesville,David Kaye,a high school English teacher from Scottsdale,Brayden Smith,a policy intern from Las Vegas
clue_DJ_6_5,2000,"Nock the projectile in the string, hold solid part of weapon firmly, pull back on string, aim, release",fire a bow & arrow,NA,DJ,HOW DO YOU...,,2021-01-04,"Brayden Smith game 5.
Originally slated to air 2020-12-21.  Preceded by two weeks of ""Around the World with Alex"" reruns: #4624, #4972, #5299, #5327, #5609, #5796, #5808, #6243, #6246, #7461.",Teal Patterson,a lawyer originally from Gainesville,David Kaye,a high school English teacher from Scottsdale,Brayden Smith,a policy intern from Las Vegas
NA,NA,"When the title character tells him that a great adventure may win him an island he can govern, he leaves his family",Sancho Panza,NA,FJ,LITERARY CHARACTERS OF THE 1600s,,2021-01-04,"Brayden Smith game 5.
Originally slated to air 2020-12-21.  Preceded by two weeks of ""Around the World with Alex"" reruns: #4624, #4972, #5299, #5327, #5609, #5796, #5808, #6243, #6246, #7461.",Teal Patterson,a lawyer originally from Gainesville,David Kaye,a high school English teacher from Scottsdale,Brayden Smith,a policy intern from Las Vegas
clue_J_1_1,200,In the 1700s New Englanders added tomatoes to a blend to make what we now know as this condiment for French fries,ketchup,NA,J,CONDIMENTS,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_2_1,200,"A newspaper gave Robert Peary $4,000 on condition that he reach this point & sure enough, in 1909 he wired them that he had",the North Pole,NA,J,HISTORIC HAPPENINGS,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
NA,NA,NA,NA,NA,NA,NA,NA,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_4_1,200,"UNESCO's King Sejong Prize for promoting literacy is named for the monarch who created hangul, the Korean this",the alphabet,NA,J,A REAL PRIZE,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
NA,NA,NA,NA,NA,NA,NA,NA,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_6_1,200,"""Time After Time"" (1984)",Cyndi Lauper,NA,J,HER FIRST NO. 1 HIT,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_1_2,400,"This sweet liquid gets its color & flavor from the nectar's source, not from the bee",honey,NA,J,CONDIMENTS,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_2_2,400,Ewald-Heinrich von Kleist-Schmenzin died in 2013 as the last survivor of the failed 1944 plot to kill this man,Hitler,NA,J,HISTORIC HAPPENINGS,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_3_2,400,Meteorologist James Stagg used a weather map to persuade Allied commanders to invade Normandy on this date in 1944,June 6,NA,J,MAPS,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_4_2,400,"We love you, Conrad, for using the wealth of this hotel chain for a $2.5 million prize to nonprofits that relieve human suffering",Hilton,NA,J,A REAL PRIZE,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_5_2,400,"Referring to a time in the past, this non-ly adverb is the first word of a 1965 Beatles classic",yesterday,NA,J,ADVERBS,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_6_2,400,"""The Way We Were"" (1974)",Barbra Streisand,NA,J,HER FIRST NO. 1 HIT,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_1_3,600,We use the German name for this cabbage dish; the French call it choucroute,sauerkraut,NA,J,CONDIMENTS,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_2_3,600,"After a tornado, in May 1953 the region around Warner Robins, Georgia was declared the first federal one of these",disaster zone (area),NA,J,HISTORIC HAPPENINGS,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_3_3,600,"The Peutinger Table, a rare ancient Roman map, is basically this type that Rand McNally is famous for, complete with mileage figures",a road map,NA,J,MAPS,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_4_3,600,In 2015 malaria researcher Tu Youyou became the first winner of this prize since 1988 with no doctorate or medical degree,the Nobel Prize in Medicine,NA,J,A REAL PRIZE,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_5_3,600,"Almost as if I'm actually there, with or without the high-tech headset",virtually,NA,J,ADVERBS,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_6_3,600,"""I Kissed A Girl"" (2008)",Katy Perry,NA,J,HER FIRST NO. 1 HIT,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_1_4,800,This alphanumeric Kraft Heinz steak sauce comes in a thick & hearty variety,A.1.,NA,J,CONDIMENTS,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_2_4,800,"Roman emperor Julian began his reign in 361 by abandoning Christianity, earning himself this title for a religious turncoat",an apostate,NA,J,HISTORIC HAPPENINGS,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_3_4,800,"15th century monk, Fra Mauro, loaded up his map with plenty of information; here's this sea at the eastern edge of Europe",the Black Sea,http://www.j-archive.com/media/2021-01-05_J_03a.jpg,J,MAPS,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_4_4,NA,"300,000 euros go to the winner of the LVMH Prize for someone under 40 in this profession with at least 2 collections",a fashion designer,NA,J,A REAL PRIZE,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_5_4,800,"When it means ""beautiful"", as before ""woman"", it's an adjective; when it comes before ""good"", it's an adverb",pretty,NA,J,ADVERBS,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_6_4,800,"""The Power Of Love"" (1994)",Céline Dion,NA,J,HER FIRST NO. 1 HIT,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_1_5,1000,"""Uncap real flavor"", says this brand of hot sauce whose bottles have iconic round wooden caps",Cholula,NA,J,CONDIMENTS,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_2_5,1000,"Usman Dan Fodio, founder of Africa's Sokoto caliphate, made an 1804 trip from Gobir to Gudu called this, like Muhammad's journey",hegira,NA,J,HISTORIC HAPPENINGS,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_3_5,1000,"An 1885 map with sections like ""Chickasaw Nation"" & ""Osages"" shows why what's now this state was known as Indian Territory",Oklahoma,NA,J,MAPS,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_4_5,1000,The prize steer at this annual Texas event routinely sells for 6 figures in the Youth Livestock Auction,the state fair,NA,J,A REAL PRIZE,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_5_5,1000,"This 4-letter word is an adverb when found before a number to mean ""about"", as in ""we had to drive ____ 50 miles to get there""",some (like),NA,J,ADVERBS,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_J_6_5,1000,"""A Moment Like This"" (2002)",Kelly Clarkson,NA,J,HER FIRST NO. 1 HIT,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
NA,NA,NA,NA,NA,NA,NA,NA,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
NA,NA,NA,NA,NA,NA,NA,NA,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
NA,NA,NA,NA,NA,NA,NA,NA,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_DJ_4_1,400,"It's a long, eventful journey or ordeal; a mythological one took 10 years",an odyssey,NA,DJ,"OY! IT'S WORDS FROM ""O"" TO ""Y""","(Alex: Each word beginning with an ""O"" and ending with the letter Y.)",2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
NA,NA,NA,NA,NA,NA,NA,NA,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_DJ_6_1,400,"The Dodd-Frank Act included the Volcker Rule, prohibiting these institutions from making certain risky investments",banks,NA,DJ,OF THE LAW,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_DJ_1_2,800,"This color ""shift"" is the increase in wavelength of light emitted by a source moving away from an observer",the red shift,NA,DJ,COLORFUL SCIENCE,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_DJ_2_2,800,"Great Norwegian musicians include Pal Waaktaar, Magne Furuholmen & Morten Harket, who wrote this No. 1 hit for a-ha","""Take On Me""",NA,DJ,NORWEGIANS,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_DJ_3_2,NA,"Chamberlain, Maine's Thomas Ewen Consolidated High School hosts a memorable prom in this 1974 novel",Carrie,NA,DJ,FICTIONAL SCHOOLS,,2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
clue_DJ_4_2,800,"Meaning to become bone, this verb is used for ideas that have become fixed",ossify,NA,DJ,"OY! IT'S WORDS FROM ""O"" TO ""Y""","(Alex: Each word beginning with an ""O"" and ending with the letter Y.)",2021-01-05,"Brayden Smith game 6.
Originally slated to air 2020-12-22.",Manisha Munshi,an attorney from San Francisco,Molly Fisher,a college student from Berkeley,Brayden Smith,a policy intern from Las Vegas
